100%,,90,,80,,70,,60,,50,,Design,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.4419304374561053,2.0264885052101076,0.3526968371619158,1.8112286328328697,0.28177457130025113,1.619924704378781,0.23871650806760336,1.4637607419843925,0.16942735539955212,1.3361247170385733,0.1470817671864215,1.2262087840872442,0.5770716092103003,1.8965990372529458
0.4665832727974223,2.017051534396957,0.36781051908162254,1.8112973574190905,0.3477943326330259,1.6154503721074638,0.2840522789133076,1.4560093320753922,0.1909046928643986,1.3362223782926765,0.18367173158829153,1.2247836531940355,,
0.5079290991352157,1.9901838382681405,0.412353997932234,1.8083168806272023,0.3835782902649213,1.598106456795445,0.3262083319518085,1.4514264872995157,0.24260517423792577,1.3300914217850912,0.23695574196932112,1.2075193137186937,,
0.5357542674049537,1.966437685187139,0.4688050663282685,1.768785775216347,0.41537757830232197,1.5696038389312725,0.358805186897718,1.4261105199858934,0.2807765576819318,1.314349874457061,0.26398967322664946,1.1901356104883365,,
0.568340572524031,1.9252065505381921,0.5013913714473459,1.7275546405674,0.44876039534722506,1.5299678380993433,0.39616106872760054,1.380126537637261,0.3189395012644722,1.285876193260771,0.3061151317673372,1.1393987804400183,,
0.58900768328817,1.9030193604393553,0.5276098010905508,1.6799285023164408,0.4773620308718077,1.4775780008982426,0.4215808764796133,1.3277222321022188,0.3467593946207941,1.2541724565121068,0.33152966460593386,1.0790368912373138,,
0.62078376170654,1.8395033744374683,0.5530201139984146,1.6132005461796064,0.5019758318538458,1.4092549109443904,0.44858104829107887,1.259409993398823,0.3761543771231527,1.1986032029274263,,,,
0.6485435210499189,1.7170831838774534,0.5823781721068607,1.5019282069212894,0.5281520621897221,1.2979681033521322,,,0.39838602720649635,1.1366353286572481,,,,
0.6715041641673625,1.5548533724782148,,,0.3032508537824144,1.6184308488993517,,,,,,,,
,,,,0.498516543635591,0.9906715416914087,,,,,,,,
