NcMap,betaMap,WcMap,PRmap,effMap
0.5,0.0,0.2531497418244406,1.18819749,0.7068086358288777
0.5,0.1,0.2848967297762478,1.1877933233529407,0.7574060680153561
0.5,0.2,0.3166437177280551,1.1867918441802054,0.7845646875116883
0.5,0.3,0.3483907056798623,1.1834025424471006,0.7890236290970227
0.5,0.4,0.3801376936316695,1.1769207356599918,0.7915736381188314
0.5,0.5,0.4118846815834768,1.1690294269587505,0.7903830878828331
0.5,0.6000000000000001,0.4436316695352841,1.1579781512331073,0.7537555317856393
0.5,0.7000000000000001,0.4753786574870912,1.1423607953116135,0.6998405850729823
0.5,0.8,0.5071256454388985,1.1209039774666687,0.6182532902005229
0.5,0.9,0.5388726333907057,1.0912440020306415,0.4921236625707629
0.5,1.0,0.570619621342513,1.04558976,0.26280987332140493
0.6,0.0,0.291617900172117,1.29470028,0.6847107999156445
0.6,0.1,0.3310258175559381,1.2947908961442176,0.7223645025210359
0.6,0.2,0.370433734939759,1.2932031467885852,0.7529425409924414
0.6,0.3,0.40984165232358,1.2896713534013164,0.7747606638203042
0.6,0.4,0.4492495697074011,1.2830984450360507,0.7830484702401282
0.6,0.5,0.488657487091222,1.2719294596712503,0.7847072279751494
0.6,0.6000000000000001,0.5280654044750431,1.2562442273206098,0.7603210620717551
0.6,0.7000000000000001,0.5674733218588641,1.2357159092084395,0.7179450715337075
0.6,0.8,0.6068812392426851,1.2066522576397871,0.6391108331443724
0.6,0.9,0.6462891566265061,1.1628839501689945,0.5055690148425609
0.6,1.0,0.6856970740103271,1.10140416,0.3229407832569192
0.7,0.0,0.4108777969018933,1.41838344,0.7222576729277334
0.7,0.1,0.4469982788296041,1.4145227878624038,0.74809922833961
0.7,0.2,0.483118760757315,1.4113154707081699,0.7676188626784433
0.7,0.3,0.5192392426850259,1.4092470498256975,0.7816143556839976
0.7,0.4,0.5553597246127367,1.4070571657006161,0.7902007459675036
0.7,0.5,0.5914802065404475,1.3961474245499257,0.7867687947741298
0.7,0.6000000000000001,0.6276006884681583,1.3763401474119834,0.7750365569507114
0.7,0.7000000000000001,0.6637211703958693,1.3522689285974092,0.7420082414337625
0.7,0.8,0.69984165232358,1.3187208642186716,0.6858360540140958
0.7,0.9,0.7359621342512909,1.272976743156515,0.5988637233424698
0.7,1.0,0.7720826161790018,1.22036829,0.48959833452553403
0.8,0.0,0.484974182444062,1.56970248,0.7200333033061043
0.8,0.1,0.5273803786574871,1.5680612443250619,0.7522802641826678
0.8,0.2,0.5697865748709122,1.5667926398034495,0.7731474330905831
0.8,0.3,0.6121927710843373,1.5635496538259552,0.7853716778626919
0.8,0.4,0.6545989672977626,1.5505798585465016,0.7918583807292272
0.8,0.5,0.6970051635111877,1.5311470910075322,0.7848008817039984
0.8,0.6000000000000001,0.7394113597246128,1.5062234210553749,0.7663423029796054
0.8,0.7000000000000001,0.7818175559380379,1.4744674088689957,0.7319695960718728
0.8,0.8,0.824223752151463,1.4284719703423014,0.6701530752119291
0.8,0.9,0.8666299483648882,1.3604982727353592,0.5721980391818702
0.8,1.0,0.9090361445783132,1.25773293,0.39319682922968513
0.9,0.0,0.6070567986230637,1.75508187,0.7328446999246674
0.9,0.1,0.6465886402753873,1.755042655835732,0.7630322468451396
0.9,0.2,0.6861204819277109,1.753667784210864,0.7817238567098137
0.9,0.3,0.7256523235800345,1.7499079308449124,0.7854495710727653
0.9,0.4,0.7651841652323581,1.7354726822533662,0.7854253140518471
0.9,0.5,0.8047160068846817,1.7150997462144297,0.7853678588454551
0.9,0.6000000000000001,0.8442478485370053,1.689244342095862,0.7725393270889206
0.9,0.7000000000000001,0.8837796901893289,1.6547665333778334,0.7493426289951388
0.9,0.8,0.9233115318416524,1.608007437054114,0.7130300818582038
0.9,0.9,0.962843373493976,1.5430317285242547,0.6538487422442392
0.9,1.0,1.0023752151462997,1.45537017,0.5523182648403215
1.0,0.0,0.7606368330464717,1.96366881,0.7579812921516017
1.0,0.1,0.8001497418244407,1.9552863381753252,0.7727409799830693
1.0,0.2,0.8396626506024097,1.9424850415091035,0.7794618289457494
1.0,0.3,0.8791755593803788,1.9263956013765091,0.7821792285699101
1.0,0.4,0.9186884681583476,1.9074088302420251,0.7825736109459116
1.0,0.5,0.9582013769363168,1.879912541424979,0.7739962636825475
1.0,0.6000000000000001,0.9977142857142858,1.8543595937111204,0.7563285431362958
1.0,0.7000000000000001,1.0372271944922546,1.8228673397150033,0.7323980619711231
1.0,0.8,1.0767401032702235,1.7678518792838203,0.6929730337966649
1.0,0.9,1.1162530120481928,1.6638346165780764,0.6071202159712097
1.0,1.0,1.155765920826162,1.50664965,0.45160172557901745
